,ID,resId,title
8517,8517,8517,New Century Restaurant
8518,8518,8518,Omega Restaurant
8519,8519,8519,Pig Out Tacos
8520,8520,8520,Sushi Ocean Dream
8521,8521,8521,Lisa's Lakeside Bistro
8522,8522,8522,Jitterz Coffee
8523,8523,8523,Market Place Ice Cream
8524,8524,8524,Clyde's Brew and Cue
8525,8525,8525,Las Chimichangas Mexican Food Truck
8526,8526,8526,Tastie Treat
8527,8527,8527,Christina Lake Marina & Grill
8528,8528,8528,Marvelous Munchies Bakeshop
8529,8529,8529,Smoochies Brewing Co
8530,8530,8530,Jogas Espresso
8531,8531,8531,Happy Days 50’s Diner
8532,8532,8532,Lisa's Lakehouse
8533,8533,8533,The Ice Creamery
8534,8534,8534,Kokomo's Coffee House
8535,8535,8535,Portly Penguin Pizza
8536,8536,8536,The Board Room Cafe
8537,8537,8537,Gilly's Family Restaurant
8538,8538,8538,The Wooden Spoon Bistro
8539,8539,8539,Grand Forks Station Pub
8540,8540,8540,The Phantom Kitchen
8541,8541,8541,Jags Beanstalk
8542,8542,8542,Crow's Nest Cafe and Country Store
8543,8543,8543,Sapporo Japanese Restaurant
8544,8544,8544,Yakoun River Inn
8545,8545,8545,Sea Raven Restaurant
8546,8546,8546,Angela's Place
8547,8547,8547,Oceana Chinese and Continental
8548,8548,8548,Queen B's Cafe
8549,8549,8549,Keenawaii's Kitchen
8550,8550,8550,Bear's Den Cafe
8551,8551,8551,Mile Zero Pub & Grill
8552,8552,8552,Dave's in the Village
8553,8553,8553,Blacktail Restaurant
8554,8554,8554,Golden P A M
8555,8555,8555,Sandy's Seafood Shack
8556,8556,8556,Gather
8557,8557,8557,Fork in Port
8558,8558,8558,Haida House at Tllaal Dining Room
8559,8559,8559,Ocean View Restaurant
8560,8560,8560,Tow Truck
8561,8561,8561,Dining with the Kings
8562,8562,8562,Moon Over Naikoon
8563,8563,8563,J &T Restaurant
8564,8564,8564,Charters Food Truck
8565,8565,8565,The Ground Gallery & Coffee House
8566,8566,8566,Sushi Yokohama
8567,8567,8567,Green Eggs Market
8568,8568,8568,Island Sunrise Cafe
8569,8569,8569,Fire Pit BBQ Smokehouse
8570,8570,8570,Copper Branch
8571,8571,8571,Station Grill
8572,8572,8572,Kicking Horse General Store
8573,8573,8573,Double Black
8574,8574,8574,Restaurant SMS Sushi
8575,8575,8575,Copper Horse Steakhouse
8576,8576,8576,Q's Asian style Fusion Rrstaurant
8577,8577,8577,Eatz Mediterranean Cuisine
8578,8578,8578,Nipsis Cafe
8579,8579,8579,KH - Golden Eagle Grill
8580,8580,8580,Chili's EIA
8581,8581,8581,Bear & Bone Burger Co.
8582,8582,8582,A & W Restaurant & Drive-Thru
8583,8583,8583,Heather Mountain Lodge
8584,8584,8584,Bluebird Cafe
8585,8585,8585,Winston Bar & Bistro
8586,8586,8586,Legendz Diner
8587,8587,8587,Kicking Horse Palace
8588,8588,8588,Eagle's Eye Restaurant - Kicking Horse Mountain Resort
8589,8589,8589,Pho Thang Long
8590,8590,8590,Coyote Grill At The Cremona Hotel
8591,8591,8591,Cha Time
8592,8592,8592,Peaks Grill
8593,8593,8593,Uptown Cafe & Capuccino Bar
8594,8594,8594,Gold River Deli
8595,8595,8595,The Ridge Roadhouse
8596,8596,8596,L'il Roadie Grill
8597,8597,8597,Sawyers Coffee House
8598,8598,8598,Clayworks Cafe and Gallery Ltd
8599,8599,8599,Nagomi Sushi
8600,8600,8600,The Wolf's Den
8601,8601,8601,Rockwater Grill & Bar
8602,8602,8602,Jita's Cafe
8603,8603,8603,Whitetooth Mountain Bistro
8604,8604,8604,The Golden Taps
8605,8605,8605,Dugout Bar & Grill
8606,8606,8606,The Big Bend Cafe
8607,8607,8607,Indian Kitchen
8608,8608,8608,Red Diamond Family Restaurant
8609,8609,8609,Omega Bar & Grill
8610,8610,8610,Purcell Coffee
8611,8611,8611,Alforno Restaurant and Pizzeria
8612,8612,8612,Reposados Tacos y Tequila
8613,8613,8613,Cedar House Restaurant & Chalets
8614,8614,8614,Eleven22 Restaurant
8615,8615,8615,The Turning Point Restaurant
8616,8616,8616,Golden Bakery & Deli
8617,8617,8617,Bacchus Books & Cafe
8618,8618,8618,The Island Restaurant
8619,8619,8619,Western Pizza
8620,8620,8620,Riverhouse Tavern
8621,8621,8621,Golden Sushi
8622,8622,8622,Red Owl Pub & Restaurant
8623,8623,8623,Claim Jumper Bar & Grill
8624,8624,8624,Yum Yums
8625,8625,8625,Mary Mary Cafe
8626,8626,8626,Grillers Meats
8627,8627,8627,GoGo Sushi
8628,8628,8628,The Kitchen at Arrowleaf
8629,8629,8629,The Italian Kitchen Lake Country
8630,8630,8630,OK Patio Cafe
8631,8631,8631,Darling Pizza
8632,8632,8632,Norman's Diner
8633,8633,8633,Bun Ta Pho & Grill
8634,8634,8634,Made in India Restaurant
8635,8635,8635,Lake Country Coffee House Ltd.
8636,8636,8636,Papito's Pizza
8637,8637,8637,Chantana's Thai Food
8638,8638,8638,Winfield Chinese Restaurant
8639,8639,8639,Viva Mexicana
8640,8640,8640,Pearl River
8641,8641,8641,Marno's Pizza
8642,8642,8642,Aspen Grove Golf Club
8643,8643,8643,Country Kitchen & Store
8644,8644,8644,L'Isola Bella Bistro
8645,8645,8645,The Jammery
8646,8646,8646,Turtle Bay Pub
8647,8647,8647,The Lookout Restaurant
8648,8648,8648,Gulfstream
8649,8649,8649,Greek House Restaurant
8650,8650,8650,The Salty Caramel Kitchen
8651,8651,8651,Subcity Donair
8652,8652,8652,Winfield Bakery & Coffee Bar
8653,8653,8653,Wooden Nickel Cafe
8654,8654,8654,Red Crow Pizza
8655,8655,8655,Lac La Hache Bakery
8656,8656,8656,Edelweiss Restaurant
8657,8657,8657,Edelweiss
8658,8658,8658,Pizza On The Go
8659,8659,8659,Phoenix Food Delivery
8660,8660,8660,Ladysmith Inn
8661,8661,8661,The 49th Cafe
8662,8662,8662,Mr Teriyaki & Miss Sushi
8663,8663,8663,Dragon City Restaurant
8664,8664,8664,Timberland Pub
8665,8665,8665,Chakalaka Bar & Grill
8666,8666,8666,Avenue Eatery
8667,8667,8667,Wigwam Restaurant
8668,8668,8668,Barnacle Barney's
8669,8669,8669,Mr. Popper's Sweet Shoppe
8670,8670,8670,Oyster Bay Cafe
8671,8671,8671,Ekki Sushi
8672,8672,8672,Creeks Corner Store
8673,8673,8673,Good Brothers Pizza
8674,8674,8674,The Fixx Pasta Bar and Cafe
8675,8675,8675,Dosa Crepe Cafe
8676,8676,8676,Culinary Artisans
8677,8677,8677,Sizzling Wok
8678,8678,8678,My Neighbourhood Restaurant Kelowna
8679,8679,8679,The Ridge Rocket Cafe
8680,8680,8680,Company Kitchen & Bar
8681,8681,8681,The Curious Artistry & Alchemy Cafe
8682,8682,8682,Bluetail Sushi & Kitchen
8683,8683,8683,DunnEnzies Pizza Co.
8684,8684,8684,Murray's Pizza - Kelowna
8685,8685,8685,The Bohemian Cafe & Catering Co
8686,8686,8686,Shore Line Brewing Company
8687,8687,8687,K-town pizzeria
8688,8688,8688,Bai Tong Thai Food Restaurant
8689,8689,8689,Kelly O'Bryan's
8690,8690,8690,Hidden Gem Restaurant
8691,8691,8691,OAK + CRU Social Kitchen & Wine Bar
8692,8692,8692,Kasai Teppanyaki Steak & Sushi House
8693,8693,8693,Raudz Regional Table
8694,8694,8694,TNT Dynamite Foods
8695,8695,8695,Cecil's Perogies
8696,8696,8696,Summerhill Organic Bistro
8697,8697,8697,Knox Mountain Market
8698,8698,8698,Rollies Roadhouse Food and Co
8699,8699,8699,The Dragon King
8700,8700,8700,The Orient Restaurant
8701,8701,8701,Pho Soc Trang
8702,8702,8702,Momo Sushi Kelowna
8703,8703,8703,Zabb Thai Restaurant Rutland
8704,8704,8704,The Sawdust Bakery
8705,8705,8705,Bean Scene Landmark
8706,8706,8706,El Taquero Tacos & Tequila
8707,8707,8707,Manhattan Point Restaurant
8708,8708,8708,McLeans Cafe
8709,8709,8709,The Harvest Grille Restaurant
8710,8710,8710,Frankie We Salute You!
8711,8711,8711,Mi-Ne Sushi House
8712,8712,8712,Flux 74 Eatery
8713,8713,8713,TAKI Japanese Grill
8714,8714,8714,The Table At Codfathers
8715,8715,8715,Karat Chocolate Boutique and Cafe
8716,8716,8716,Bluetail Sushi Bistro
8717,8717,8717,BNA Brewing Co. & Eatery
8718,8718,8718,Ki'bok Mexican Kitchen & Cafe
8719,8719,8719,Central Kitchen + Bar
8720,8720,8720,Dawett Fine Indian Cuisine
8721,8721,8721,The Train Station Pub
8722,8722,8722,Tru Frozen Yogurt Bar
8723,8723,8723,Pur & Simple
8724,8724,8724,Mekong Restaurant
8725,8725,8725,La Bussola Restaurant
8726,8726,8726,Deep's Pakora Palace
8727,8727,8727,Start Fresh Kitchen
8728,8728,8728,Atami Japanese Restaurant
8729,8729,8729,Mamma Rosa
8730,8730,8730,Orchard Room
8731,8731,8731,Deli City Cafe & Catering
8732,8732,8732,Tutt Street Tapas + Wine
8733,8733,8733,Brown Bag Bistro and Catering
8734,8734,8734,Shambhu's Spice House Cuisine of India
8735,8735,8735,Rustic Reel Brewing Company
8736,8736,8736,The Bike Shop Cafe
8737,8737,8737,Satang thai cuisine kelowna bc
8738,8738,8738,Pearson's European Deli
8739,8739,8739,Chinese Laundry Restaurant
8740,8740,8740,Dakoda's Sports Bar & Grill
8741,8741,8741,Joon's Kitchen
8742,8742,8742,Hoang Gia
8743,8743,8743,Garcha Bros Meat Shop
8744,8744,8744,Post Haus Pub
8745,8745,8745,Upside Cidery
8746,8746,8746,The Keg Steakhouse + Bar Kelowna
8747,8747,8747,Pizza Studio
8748,8748,8748,Main Street Market and Deli
8749,8749,8749,88 Grand Buffet
8750,8750,8750,A'Roma Pizza
8751,8751,8751,Xing Yun Asian Restaurant
8752,8752,8752,Mizu Japanese Restaurant
8753,8753,8753,Amore Mio
8754,8754,8754,West Sakura Teriyaki Restaurant
8755,8755,8755,Sub City Donair
8756,8756,8756,Zabb Thai Restaurant
8757,8757,8757,Lakeside Dining Room
8758,8758,8758,Lake Tai Restaurant
8759,8759,8759,Made in India
8760,8760,8760,Lake Okanagan Resort
8761,8761,8761,Freshbox Wok + Sushi
8762,8762,8762,Asian Pear Buffet Ltd
8763,8763,8763,Canada pizza unlimited
8764,8764,8764,Hansen's Classic Pizza
8765,8765,8765,O-ka Japanese Restaurant
8766,8766,8766,Cactus Club Cafe Kelowna Yacht Club
8767,8767,8767,Vice and Virtue Brewing
8768,8768,8768,Masala Fusion Indian Cuisine Restaurant
8769,8769,8769,Wok Inn Restaurant
8770,8770,8770,Copper Brewing Company
8771,8771,8771,JOEY Kelowna
8772,8772,8772,The Mission Tap House
8773,8773,8773,The OkanaVan
8774,8774,8774,"Basil & Mint, Restaurant and Bar"
8775,8775,8775,Kaiso Japanese & Thai Cuisine
8776,8776,8776,Okanagan Grocery Artisan Breads
8777,8777,8777,Bon Ga Korean Cuisine & Rolls
8778,8778,8778,The Grove Bistro and Lounge
8779,8779,8779,Yamato Asian Dining
8780,8780,8780,Wasabi Izakaya
8781,8781,8781,Fiesta Del Sol
8782,8782,8782,Bean Scene North
8783,8783,8783,Hector's Casa
8784,8784,8784,Satay Express
8785,8785,8785,Tonics Pub & Grill
8786,8786,8786,Skinny Dukes Glorious Emporium
8787,8787,8787,Social 242 Lounge and Grill
8788,8788,8788,Chao Vietnamese Restaurant
8789,8789,8789,Chutney Restaurant
8790,8790,8790,Dunnenzies pizza co.
8791,8791,8791,Antico Pizza Napoletana
8792,8792,8792,Mad Mango Cafe
8793,8793,8793,Woodfire Bakery
8794,8794,8794,Dunnenzies Pizza and Parlour
8795,8795,8795,eMDee's Indian Bistro
8796,8796,8796,Yamas Restaurant
8797,8797,8797,Scandia Golf & Games
8798,8798,8798,DunnEnzies Pizza Co
8799,8799,8799,New Punjab Sweets & Restaurant
8800,8800,8800,Chichino's
8801,8801,8801,Quizno's Classic Subs
8802,8802,8802,Soul de Cuba Cafe
8803,8803,8803,Mon Thong Thai Restaurant (Orchard Plaza)
8804,8804,8804,Gallagher's Canyon Golf and Country Club
8805,8805,8805,Okanagan Pizza
8806,8806,8806,Guisachan House
8807,8807,8807,Sarazen's Restaurant
8808,8808,8808,J-Wok Express
8809,8809,8809,Basil Leaf Asian Noodle House
8810,8810,8810,The Little Tokyo Ramen Trailer
8811,8811,8811,Salt & Brick
8812,8812,8812,Chocolaterie Bernard Callebaut
8813,8813,8813,A and W
8814,8814,8814,Dominos
8815,8815,8815,QB Gelato & Café
8816,8816,8816,West Coast Grill + Oyster Bar
8817,8817,8817,Baxter's Bar & Grill
8818,8818,8818,The Deli Don
8819,8819,8819,6 degrees
8820,8820,8820,Vietnam Village Restaurant
8821,8821,8821,Little Hobo Soup & Sandwich Shop
8822,8822,8822,Bunkhouse Bar & Grill
8823,8823,8823,Pick Thai
8824,8824,8824,YAMA Kitchen
8825,8825,8825,Hillcrest Farm Market Cafe
8826,8826,8826,Aomi Sushi
8827,8827,8827,The Grill at Black Mountain
8828,8828,8828,Rusty's Sports Lounge
8829,8829,8829,Famoso Pizzeria + Bar
8830,8830,8830,Vintners Poolside Grill
8831,8831,8831,Mickie's Pub
8832,8832,8832,The CrAsian Food Truck
8833,8833,8833,KAYA Sushi + Grill
8834,8834,8834,Molly's Garden Cafe
8835,8835,8835,Little Caesar's Pizza - Rutland
8836,8836,8836,Smack DAB
8837,8837,8837,Falafel Bite
8838,8838,8838,Tokyo 1 Asian Buffet & Bar
8839,8839,8839,Muninn's Post
8840,8840,8840,Mr Mozzarella Pizza & Wings
8841,8841,8841,Basil Leaf Asian Fusion Restaurant
8842,8842,8842,Waterfront Wines Restaurant & Bar
8843,8843,8843,Oh Sushi
8844,8844,8844,Fernanado's Pub
8845,8845,8845,Dozo House
8846,8846,8846,Misato's Kitchen
8847,8847,8847,Sushi Zen
8848,8848,8848,Sunny’s A Modern Diner
8849,8849,8849,Ozeki Japanese Restaurant
8850,8850,8850,Konz
8851,8851,8851,Micro Bar & Bites
8852,8852,8852,Home Block at CedarCreek Estate Winery
8853,8853,8853,Thai Terrace Kelowna
8854,8854,8854,Jack's Pizza & Liquor
8855,8855,8855,Beet'N Boo's Bistro & Catering
8856,8856,8856,Krafty Kitchen + Bar
8857,8857,8857,Boomers Bar and Grill
8858,8858,8858,97 Street Pub
8859,8859,8859,Jeffers Fries Food Truck
8860,8860,8860,Supreme Coffee House
8861,8861,8861,Da Tandoor Fusion Indian Cuisine
8862,8862,8862,Kelowna Yacht Club
8863,8863,8863,Bamboo Chopsticks Express
8864,8864,8864,Pakwaan Restaurant
8865,8865,8865,O'Flannigan's Pub
8866,8866,8866,Momo Sushi Mission
8867,8867,8867,Helmuts' Sausage Kitchen Deli & Bistro
8868,8868,8868,Packing House Pub
8869,8869,8869,Olympia Pizza and Greek Taverna
8870,8870,8870,Hong Kong Garden Restaurant
8871,8871,8871,New Empress Chinese Restaurant
8872,8872,8872,La Petite Maison
8873,8873,8873,YLW Tacos
8874,8874,8874,Wong's Wonton House
8875,8875,8875,Gather Restaurant
8876,8876,8876,McCulloch Station Pub
8877,8877,8877,Barbs Delights
8878,8878,8878,Midtown Station Kitchen + Drink
8879,8879,8879,Maki Sushi
8880,8880,8880,Legends Classic Grill
8881,8881,8881,Ume Foods
8882,8882,8882,Tradition Chinese Cuisine
8883,8883,8883,Bamboo Chopsticks Downtown
8884,8884,8884,Urban fare
8885,8885,8885,Yum Yum Tree
8886,8886,8886,BullWheel
8887,8887,8887,Creekside Pub & Grill
8888,8888,8888,Diner Deluxe
8889,8889,8889,Mon Thong Thai Restaurant (Landmark 5)
8890,8890,8890,Tree Brewing Beer Institute
8891,8891,8891,Mabui Sushi Izakaya
8892,8892,8892,Nari Sushi
8893,8893,8893,The Flour Bean
8894,8894,8894,Perseval & Young Cheesemongers
8895,8895,8895,SOY Asian Fusion Restaurant
8896,8896,8896,The Blue Gator Bar & Grill
8897,8897,8897,Seki Noodle House
8898,8898,8898,Soban Korean Bistro
8899,8899,8899,British Fish & Chips-Shady
8900,8900,8900,The Flask Social House
8901,8901,8901,Kettle Valley Public on Main
8902,8902,8902,Brandts Creek Neighborhood Pub
8903,8903,8903,Freddy's Brewpub
8904,8904,8904,Michaelbrook Ranch Golf Course
8905,8905,8905,Komatsu Japanese Market
8906,8906,8906,Bellissimo! Pizza Take-out & Delivery
8907,8907,8907,Doc Willoughby`s Public House
8908,8908,8908,Bouchons Bistro
8909,8909,8909,Nagano Sushi Restaurant
8910,8910,8910,Chan Fortune Restaurant
8911,8911,8911,Hoolala Chicken Cafe
8912,8912,8912,EK's Grill
8913,8913,8913,The Wagon
8914,8914,8914,Red Bird Brewing
8915,8915,8915,Infusions
8916,8916,8916,CRAFT Beer Market- Kelowna
8917,8917,8917,Longshots Lounge
8918,8918,8918,Imperial Banquet
8919,8919,8919,Third Space Coffee
8920,8920,8920,Specialty Bakery
8921,8921,8921,Fezziwigs at Guisachan
8922,8922,8922,Bliss Bakery and Bistro
8923,8923,8923,Smoke's Poutinerie Kelowna
8924,8924,8924,Latin Fiesta
8925,8925,8925,Okanagan Street Food
8926,8926,8926,Marmalade Cat Cafe
8927,8927,8927,Triple O's - at Chervon
8928,8928,8928,New York Fries - Orchard Park
8929,8929,8929,Formosa Tea Cafe
8930,8930,8930,Pulp Fiction Coffee House
8931,8931,8931,Mary Brown's
8932,8932,8932,Burger Baron
8933,8933,8933,Blenz Coffee Orchard Park Mall
8934,8934,8934,Joe Buds Cafe
8935,8935,8935,Blenz on Bernard
8936,8936,8936,MTL
8937,8937,8937,Sprout Bread
8938,8938,8938,Renegade Kitchen & Craft Bar
8939,8939,8939,Peoples Bistro
8940,8940,8940,Giobean Espresso
8941,8941,8941,Fezziwig's Bakery Cafe
8942,8942,8942,The Bread Company
8943,8943,8943,Naked Cafe
8944,8944,8944,Basha Donair and Shawarma
8945,8945,8945,350° Bakehouse and Cafe
8946,8946,8946,Surf Side California
8947,8947,8947,Bread Co
8948,8948,8948,Nourish
8949,8949,8949,A & W Restaurant & Drive In
8950,8950,8950,Artisto Gelato
8951,8951,8951,Menchies
8952,8952,8952,Cupcasions
8953,8953,8953,Parlour Ice Cream
8954,8954,8954,Annegret's Chocolates
8955,8955,8955,Moo-Lix Ice Cream
8956,8956,8956,Kootenay Coffee
8957,8957,8957,Sandrine French Pastry & Chocolate
8958,8958,8958,Tim Horton
8959,8959,8959,ChaiBaba Tea
8960,8960,8960,It's a bakery
8961,8961,8961,Bean Scene Pandosy Village
8962,8962,8962,Kootenay Coffee Company
8963,8963,8963,Half Blind Bean Coffee
8964,8964,8964,Bright Jenny Coffee
8965,8965,8965,Cherry Hill Coffee
8966,8966,8966,Tripke Bakery
8967,8967,8967,Whisk Cake Company
8968,8968,8968,Lakeshore Bakery & Cafe
8969,8969,8969,Bonanza Meats and Deli
8970,8970,8970,Mediterranean Market
8971,8971,8971,Ferrara's Italian Market
8972,8972,8972,Valoroso Foods
8973,8973,8973,Illichmann and Sons Sausage
8974,8974,8974,The Bison Restaurant
8975,8975,8975,Eagle's Nest Canadian Bistro
8976,8976,8976,Silver Dragon Banff
8977,8977,8977,Eden
8978,8978,8978,The Lone Pine
8979,8979,8979,The Pump & Tap
8980,8980,8980,Storm Mountain Lodge
8981,8981,8981,The Maple Leaf
8982,8982,8982,Northern Lights Alpine Kitchen
8983,8983,8983,Rose & Crown Restaurant & Pub
8984,8984,8984,Park Distillery Restaurant + Bar
8985,8985,8985,Alpha Bistro
8986,8986,8986,Old Salzburg Restaurant
8987,8987,8987,Upper Hot Springs Restaurant
8988,8988,8988,Melissa's Restaurant and Bar
8989,8989,8989,The Beaver Bar
8990,8990,8990,Larkspur Lounge
8991,8991,8991,Skokis
8992,8992,8992,Banff Voyager Inn
8993,8993,8993,Ramsay Bar
8994,8994,8994,The Radiant
8995,8995,8995,Little Wild
8996,8996,8996,The Lookout Patio
8997,8997,8997,The Juniper Bistro
8998,8998,8998,Citadella Restaurant
8999,8999,8999,Stanley's Smokehouse
9000,9000,9000,Magpie & Stump
9001,9001,9001,STOCK Food & Drink
9002,9002,9002,Banff Ave Brewing Co
9003,9003,9003,Balkan Restaurant
9004,9004,9004,Wild Bill's Legendary Saloon
9005,9005,9005,Rocky Mountain Flatbread
9006,9006,9006,Crave Mountain Grill
9007,9007,9007,Saltlik Banff
9008,9008,9008,1888 Chop House
9009,9009,9009,Mountain Home Smokehouse Grill
9010,9010,9010,The Fudgery
9011,9011,9011,Banff Shawarma
9012,9012,9012,Mary's Popcorn Shop
9013,9013,9013,Wild Flour- Banff's Artisan Bakery Cafe
9014,9014,9014,Maclab Bistro
9015,9015,9015,Nourish Bistro
9016,9016,9016,Husky/Esso
9017,9017,9017,Voyageur's Lounge
9018,9018,9018,Pacini Banff
9019,9019,9019,Buffalo Mountain Cafe
9020,9020,9020,Chili's Grill and Bar
9021,9021,9021,Spilli Station Cafe
9022,9022,9022,Vistas Dining Room
9023,9023,9023,Amu -ramen Bar-
9024,9024,9024,Sushi House Banff
9025,9025,9025,Sky Bistro
9026,9026,9026,Three Ravens Restaurant & Wine Bar
9027,9027,9027,COWS Banff
9028,9028,9028,Seoul Country Korean Restaurant
9029,9029,9029,Castello Italiana
9030,9030,9030,Chaya Restaurant
9031,9031,9031,Bare Bistro
9032,9032,9032,Eddie Burger & Bar
9033,9033,9033,Eggsmart
9034,9034,9034,First Tracks Cafe
9035,9035,9035,Evelyn's Coffee Bar
9036,9036,9036,Tommy's Neighbourhood Pub
9037,9037,9037,Grizzly House Restaurant
9038,9038,9038,Mountain Chocolates
9039,9039,9039,Banff National Perk Coffee House
9040,9040,9040,Pad Thai
9041,9041,9041,Ramen Arashi
9042,9042,9042,Cliffhouse Bistro
9043,9043,9043,Leo Burrito
9044,9044,9044,Fire'D Up Breakfast and Burgers
9045,9045,9045,Den & Meadow
9046,9046,9046,The Keg Steakhouse + Bar - Banff Downtown
9047,9047,9047,Ricky's All Day Grill Banff
9048,9048,9048,Banff Edo
9049,9049,9049,Fairmont Banff Springs
9050,9050,9050,Indian Summer
9051,9051,9051,Indian Curry House
9052,9052,9052,Seed N Salt
9053,9053,9053,The Cantina at Spur Valley
9054,9054,9054,Jump Start Coffee
9055,9055,9055,Bamboo garden
9056,9056,9056,Coyotes Southwestern Grill
9057,9057,9057,The Vermillion Room
9058,9058,9058,Whitebark Cafe
9059,9059,9059,Carlito's Pizzaria
9060,9060,9060,Japanese Restaurant Miki
9061,9061,9061,Wildfire Grill
9062,9062,9062,Cougar Pete's Restaurant & Lookout
9063,9063,9063,Davids Tea
9064,9064,9064,Sleeping Buffalo Restaurant & Lounge
9065,9065,9065,Squish Sandwich Cellar
9066,9066,9066,Patrinos Banff
9067,9067,9067,Spilli Bean
9068,9068,9068,Aardvark Pizza & Sub
9069,9069,9069,Bear's Den Pub
9070,9070,9070,St James's Gate Olde Irish Pub
9071,9071,9071,Farm and Fire
9072,9072,9072,The Chimney Corner
9073,9073,9073,Chuck's Steakhouse
9074,9074,9074,Waldhaus Pub & Patio
9075,9075,9075,Bumpers The Beef House
9076,9076,9076,Tooloulous
9077,9077,9077,Tony Roma’s
9078,9078,9078,Athena Pizza & Spaghetti House
9079,9079,9079,Ticino Swiss-Italian Restaurant
9080,9080,9080,River View Dining
9081,9081,9081,Welch's Chocolate Shop
9082,9082,9082,Masala Authentic Indian Cuisine
9083,9083,9083,Rundle Bar
9084,9084,9084,Meatball Pizza and Pasta
9085,9085,9085,The Primrose
9086,9086,9086,JK Bakery Cafe
9087,9087,9087,The Bear Street Tavern
9088,9088,9088,The Keg Steakhouse + Bar - Banff Caribou
9089,9089,9089,Block Kitchen and Bar
9090,9090,9090,Evelyn's Too
9091,9091,9091,Grapes
9092,9092,9092,Yan's Bistro
9093,9093,9093,The Evergreen Restaurant and Lounge
9094,9094,9094,Bruno's Bar & Grill
9095,9095,9095,El Toro Restaurant
9096,9096,9096,Elk and Oarsman Kitchen and Sports Bar
9097,9097,9097,Banff poutine
9098,9098,9098,Waldhaus Restaurant
9099,9099,9099,Alberta Wing Shack
9100,9100,9100,Sushi Bistro
9101,9101,9101,High Rollers
9102,9102,9102,Treehouse
9103,9103,9103,Chez Serge
9104,9104,9104,Teresa's Coffee Shop and Mining Museum
9105,9105,9105,Buddy's Front Street Pizzeria
9106,9106,9106,Kaslo Hotel Pub & Restaurant
9107,9107,9107,Taqueria El Corazon
9108,9108,9108,Mountain King Takeout
9109,9109,9109,Bluebelle Bistro
9110,9110,9110,Teresa's Coffee Shop
9111,9111,9111,Fortune Kitchen
9112,9112,9112,Lola's Specialty Filipino Food
9113,9113,9113,Haryana's
9114,9114,9114,Shan Yan Restaurant
9115,9115,9115,NINJA Japanese and Korean Cuisine
9116,9116,9116,Bittercreek Cafe
9117,9117,9117,Big Norm's Bistro
9118,9118,9118,Checkers Pizza
9119,9119,9119,Domino's
9120,9120,9120,Beyond Burgers
9121,9121,9121,Tasty Chinese Restaurant
9122,9122,9122,M O M's Cuisine
9123,9123,9123,Bavarian Inn Steak & Seafood Grill
9124,9124,9124,Hirsch Creek Golf and Winter Club
9125,9125,9125,Stikine River Song Cafe Lodge
9126,9126,9126,40 Mile Grill
9127,9127,9127,Beasley's Lounge & Grill
9128,9128,9128,Chilly and Dancer's Pub
9129,9129,9129,Zelda's Travel Mug Cafe
9130,9130,9130,N & V Johnsons Restaurant
9131,9131,9131,Blue Fin Sushi Bar
9132,9132,9132,37 Grille
9133,9133,9133,Wee Geordie's Pub
9134,9134,9134,Golden Star Restaurant
9135,9135,9135,Spice on Wheels
9136,9136,9136,Kathleen's Grill
9137,9137,9137,Lucky Garden
9138,9138,9138,Red Chair Grille
9139,9139,9139,Bert's Delicatessen
9140,9140,9140,Sushi J
9141,9141,9141,Don Diego's
9142,9142,9142,Silverado Cafe and Pizza Parlour
9143,9143,9143,King's Table Dining Room
9144,9144,9144,Back Eddy Pub
9145,9145,9145,Trishan Restaurant
9146,9146,9146,Pedro's Grill
9147,9147,9147,Bc Eagle Restaurant
9148,9148,9148,Posh Eaters
9149,9149,9149,Northway Pizza
9150,9150,9150,PF Pizzeria & Bistro
9151,9151,9151,Chef's Global Fusion
9152,9152,9152,The Hazeltons' Deli
9153,9153,9153,Thornhill Pub
9154,9154,9154,Polly's Cafe
9155,9155,9155,Northern Motor Inn
9156,9156,9156,Tatogga Lake Resort
9157,9157,9157,Mia Pizza
9158,9158,9158,Seven Tables
9159,9159,9159,Chalet Restaurant
9160,9160,9160,Alice's Restaurant
9161,9161,9161,Rosario's Restaurant
9162,9162,9162,MR MIKES Steakhouse Casual Kitimat
9163,9163,9163,Tandoori Kababs
9164,9164,9164,No Bun Intended
9165,9165,9165,MR MIKES SteakhouseCasual Terrace
9166,9166,9166,Rainbow
9167,9167,9167,Shanika's Restaurant
9168,9168,9168,Sonbadas Steak House
9169,9169,9169,The Shack
9170,9170,9170,Waap Haak Cafeteria
9171,9171,9171,Bear Country Inn
9172,9172,9172,Doris' Delicatessen
9173,9173,9173,Hot House
9174,9174,9174,Toastworks
9175,9175,9175,Chop Suey Kitchen
9176,9176,9176,Chef Abhi's
9177,9177,9177,The Skeena Bar
9178,9178,9178,Mumford's
9179,9179,9179,Dolce Verona
9180,9180,9180,Xanders Coffee
9181,9181,9181,Flight Deck Restaurant
9182,9182,9182,Cafenara
9183,9183,9183,Cafe Zesta
9184,9184,9184,CHILL Soda Shop
9185,9185,9185,Baker Extrordinaire
9186,9186,9186,Skeena Bakery
9187,9187,9187,Temptation Bakery
9188,9188,9188,Canada Safeway
9189,9189,9189,RB Cafe & Pub
9190,9190,9190,Farros
9191,9191,9191,Tang Court Buffet
9192,9192,9192,Lemongrass Vietnamese Restaurant
9193,9193,9193,Wok On
